Interval=	0,005 s
ExcelDateTime=	4,2821680721150136e+04	03/27/17 16:20:14,307372
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	LV Pressure	Aortic Pressure	Aortic Flow	LVAD Flow
343,765	-2,486448	99,37976	4,433317	4,216062
343,77	-2,407731	99,92718	4,219257	4,216062
343,775	-2,014146	100,3964	4,497535	4,235707
343,78	-2,092863	100,5528	4,361964	4,240619
343,785	-2,014146	100,7092	4,561754	4,254125
343,79	-1,935429	100,5528	4,454723	4,261492
343,795	-2,014146	100,3182	4,59743	4,270087
343,8	-2,014146	99,77077	4,476129	4,268859
343,805	-2,17158	99,37976	4,604566	4,261492
343,81	-2,329014	99,06695	4,4904	4,261492
343,815	-2,565165	98,91054	4,59743	4,271315
343,82	-3,194901	99,14515	4,483265	4,271315
343,825	-3,824636	99,45796	4,633107	4,276226
343,83	-4,690523	99,30155	4,547483	4,27991
343,835	-6,107428	98,98874	4,625972	4,272543
343,84	-8,154069	98,36312	4,504671	4,26272
343,845	-9,807125	97,9721	4,633107	4,254125
343,85	-11,22403	97,50289	4,461859	4,247986
343,855	-12,24735	97,8157	4,647378	4,24553
343,86	-13,03452	97,8157	4,504671	4,236935
343,865	-12,71965	97,9721	4,625972	4,234479
343,87	-12,24735	97,8157	4,561754	4,234479
343,875	-11,38146	97,42468	4,633107	4,222201
343,88	-10,43686	97,03367	4,590295	4,21115
343,885	-9,334823	96,48625	4,547483	4,198872
343,89	-7,839201	96,25164	4,59743	4,19396
343,895	-6,658447	96,56445	4,447588	4,187821
343,9	-5,635126	96,87726	4,497535	4,190277
343,905	-4,76924	97,19008	4,404776	4,198872
343,91	-4,296938	97,65929	4,554618	4,220973
343,915	-3,588485	97,8157	4,468994	4,232024
343,92	-3,667202	97,8157	4,604566	4,256581
343,925	-3,745919	97,8939	4,576024	4,278682
343,93	-3,824636	97,8939	4,625972	4,303239
343,935	-4,218221	98,44132	4,511806	4,324112
343,94	-4,690523	99,06695	4,618836	4,35358
343,945	-5,084107	99,37976	4,554618	4,380593
343,95	-5,635126	99,61437	4,633107	4,412517
343,955	-6,028711	99,84897	4,604566	4,429707
343,96	-6,422296	99,84897	4,711596	4,45672
343,965	-6,737163	99,30155	4,618836	4,46777
343,97	-6,81588	98,98874	4,683054	4,468998
343,975	-6,973314	98,67593	4,547483	4,45672
343,98	-6,973314	98,36312	4,625972	4,451808
343,985	-6,81588	98,05031	4,461859	4,443213
343,99	-6,81588	97,7375	4,647378	4,441985
343,995	-5,477692	97,8939	4,454723	4,445669
344	-1,620562	97,8939	4,661648	4,461631
344,005	4,834228	98,36312	4,504671	4,477593
344,01	12,86336	98,75413	4,754408	4,510745
344,015	20,34147	98,98874	4,554618	4,558631
344,02	26,79626	99,37976	4,832897	4,623707
344,025	33,80207	100,3182	4,683054	4,693694
344,03	41,20146	101,7258	4,932792	4,793149
344,035	47,97112	102,9771	4,825761	4,903656
344,04	53,4813	104,0719	5,111175	5,035035
344,045	57,96817	105,245	5,075498	5,173782
344,05	61,90402	106,5744	5,339506	5,327262
344,055	65,525	108,2949	5,446536	5,485655
344,06	67,88651	109,5461	5,646326	5,644047
344,065	69,38213	110,4064	5,753356	5,795072
344,07	70,56288	111,032	5,995958	5,949781
344,075	71,50749	111,8922	6,003093	6,102033
344,08	72,21594	112,8307	6,188612	6,245691
344,085	72,60952	113,6909	6,231424	6,379527
344,09	72,68824	113,8473	6,531109	6,518273
344,095	72,45209	114,2383	6,566786	6,655792
344,1	72,0585	114,3165	6,845064	6,789627
344,105	71,82235	114,3165	6,909282	6,908728
344,11	71,35005	114,3947	7,17329	7,026602
344,115	71,03518	114,2383	7,17329	7,132196
344,12	70,1693	113,6127	7,401621	7,220601
344,125	69,30341	112,8307	7,508651	7,306551
344,13	68,28009	112,2832	7,629952	7,377766
344,135	67,33549	111,8922	7,758388	7,431791
344,14	66,23345	110,8756	7,858283	7,473538
344,145	64,97398	110,1718	7,943907	7,516512
344,15	63,87194	109,1551	7,965313	7,55212
344,155	62,53375	108,2949	8,09375	7,577905
344,16	61,353	107,4347	8,058073	7,587727
344,165	60,09353	106,809	8,229321	7,59755
344,17	58,51919	105,9488	8,150832	7,603689
344,175	56,31511	105,1668	8,293539	7,609829
344,18	54,42591	104,2283	8,243592	7,609829
344,185	53,08772	103,9937	8,30781	7,612284
344,19	51,67081	103,8373	8,193644	7,604917
344,195	49,70289	103,4463	8,21505	7,593867
344,2	47,57753	103,0553	8,150832	7,576677
344,205	45,60961	102,8989	8,157968	7,558259
344,21	43,79912	103,0553	8,058073	7,530019
344,215	41,75248	103,0553	8,043802	7,495639
344,22	39,5484	102,8989	7,908231	7,446525
344,225	37,81663	102,5079	7,922501	7,40355
344,23	35,92742	102,7425	7,78693	7,342158
344,235	34,4318	102,9771	7,844012	7,277082
344,24	32,93618	102,8989	7,629952	7,204639
344,245	31,20441	103,2117	7,765524	7,129741
344,25	29,55135	103,3681	7,48011	7,040108
344,255	27,66214	102,5079	7,601411	6,963982
344,26	25,93037	102,4297	7,258914	6,87926
344,265	24,04116	102,4297	7,38735	6,795767
344,27	21,83709	102,4297	7,06626	6,692627
344,275	19,63302	102,3515	7,223237	6,600539
344,28	17,42894	102,5861	6,930688	6,509678
344,285	15,46102	102,9771	7,023448	6,420046
344,29	13,80796	103,5245	6,723763	6,325501
344,295	11,44645	103,8373	6,745169	6,244464
344,3	7,589322	103,6809	6,474026	6,149919
344,305	2,157852	103,1335	6,459755	6,049236
344,31	-3,194901	102,9771	6,274236	5,932591
344,315	-7,288182	102,4297	6,274236	5,804895
344,32	-10,43686	101,804	6,060176	5,662465
344,325	-12,32607	101,2566	6,110124	5,516351
344,33	-12,9558	100,7874	5,846116	5,365326
344,335	-12,40478	100,4746	5,867522	5,225351
344,34	-11,5389	100,24	5,560702	5,082921
344,345	-10,75173	100,4746	5,596379	4,952769
344,35	-9,964558	100,3182	5,303829	4,827529
344,355	-8,941238	100,1618	5,332371	4,708428
344,36	-8,075352	100,1618	5,068363	4,596694
344,365	-6,973314	100,631	5,11831	4,496011
344,37	-6,186145	101,022	4,775814	4,407606
344,375	-5,241541	101,804	4,804355	4,335163
344,38	-4,454372	102,6643	4,590295	4,271315
344,385	-3,745919	103,6027	4,561754	4,219745
344,39	-2,801316	104,854	4,483265	4,191505
344,395	-2,643882	105,8706	4,419047	4,169403
344,4	-2,17158	106,9654	4,319152	4,14853
344,405	-2,329014	107,6693	4,254934	4,127657
344,41	-2,250297	108,0603	4,204986	4,116606
344,415	-1,856712	109,2333	4,119362	4,106783
344,42	-1,699279	109,8589	4,226392	4,095733
344,425	-1,699279	110,3282	4,162174	4,08591
344,43	-1,463128	110,7974	4,247798	4,079771
344,435	-1,463128	110,7974	4,233528	4,056442
344,44	-1,305694	110,7192	4,254934	4,031885
344,445	-1,226977	110,4064	4,212122	4,002416
344,45	-1,463128	110,0936	4,162174	3,97172
344,455	-1,699279	109,4679	4,162174	3,937341
344,46	-1,856712	108,9987	4,112227	3,904189
344,465	-1,777996	108,6859	4,062279	3,875948
344,47	-1,777996	108,5295	4,105091	3,86367
344,475	-1,935429	108,3731	4,019467	3,852619
344,48	-2,014146	108,1385	4,012332	3,851391
344,485	-2,329014	108,2167	3,912437	3,855075
344,49	-2,407731	107,8257	4,019467	3,855075
344,495	-2,407731	107,2783	3,869625	3,84648
344,5	-2,407731	106,7308	3,998061	3,841569
344,505	-2,486448	105,9488	3,891031	3,832974
344,51	-2,329014	105,5578	4,090821	3,831746
344,515	-2,329014	105,245	3,905302	3,823151
344,52	-2,486448	105,0886	4,155039	3,837885
344,525	-2,643882	105,0886	3,948114	3,844024
344,53	-2,17158	105,245	4,105091	3,850163
344,535	-1,777996	105,0104	3,948114	3,848936
344,54	-1,777996	104,3065	4,126497	3,852619
344,545	-1,777996	103,6809	3,940978	3,847708
344,55	-1,620562	103,2899	4,069415	3,850163
344,555	-1,620562	103,2117	3,96952	3,851391
344,56	-1,856712	103,5245	4,090821	3,86367
344,565	-2,092863	103,7591	3,998061	3,883315
344,57	-2,407731	104,0719	4,126497	3,896822
344,575	-2,407731	104,0719	4,019467	3,914011
344,58	-2,250297	104,3065	4,133633	3,929973
344,585	-2,407731	104,3065	4,019467	3,931201
344,59	-2,407731	104,2283	4,147904	3,942252
344,595	-2,407731	103,9937	3,96952	3,949619
344,6	-2,250297	104,3065	4,219257	3,963125
344,605	-2,250297	104,4629	4,147904	3,977859
344,61	-2,329014	104,6194	4,390505	3,990138
344,615	-2,17158	104,6194	4,233528	4,002416
344,62	-2,329014	104,3065	4,440453	4,011011
344,625	-2,329014	103,9937	4,240663	4,0061
344,63	-2,17158	103,6027	4,304881	3,999961
344,635	-1,935429	103,1335	4,162174	3,999961
344,64	-1,856712	102,8207	4,254934	4,001189
344,645	-1,935429	102,5079	4,204986	4,017151
344,65	-1,935429	102,8207	4,233528	4,039252
344,655	-2,092863	102,6643	4,269204	4,066264
344,66	-2,565165	102,5079	4,262069	4,084682
344,665	-2,880033	102,5079	4,262069	4,095733
344,67	-2,95875	102,2733	4,204986	4,1031
344,675	-2,880033	101,8823	4,27634	4,106783
344,68	-2,565165	101,5694	4,247798	4,099416
344,685	-2,643882	101,022	4,340558	4,098188
344,69	-2,329014	100,8656	4,319152	4,1031
344,695	-2,250297	101,022	4,38337	4,117834
344,7	-2,250297	101,022	4,369099	4,130112
344,705	-2,407731	101,1784	4,390505	4,153441
344,71	-2,407731	101,022	4,454723	4,173087
344,715	-2,250297	101,022	4,461859	4,189049
344,72	-2,250297	100,7874	4,468994	4,192733
344,725	-2,250297	100,3182	4,59743	4,207467
344,73	-2,407731	100,0836	4,4904	4,207467
344,735	-2,329014	99,61437	4,533212	4,207467
344,74	-2,407731	99,30155	4,4904	4,201327
344,745	-2,486448	99,30155	4,561754	4,213606
344,75	-2,565165	99,53616	4,419047	4,222201
344,755	-2,329014	100,0054	4,561754	4,238163
344,76	-2,250297	100,3182	4,411911	4,251669
344,765	-2,17158	100,3964	4,611701	4,270087
344,77	-1,935429	100,3964	4,397641	4,274998
344,775	-2,014146	100,0054	4,611701	4,27991
344,78	-1,856712	99,84897	4,454723	4,271315
344,785	-2,092863	99,45796	4,668784	4,274998
344,79	-2,250297	99,14515	4,526077	4,270087
344,795	-2,722599	98,98874	4,697325	4,270087
344,8	-3,037467	99,14515	4,533212	4,274998
344,805	-3,588485	99,45796	4,668784	4,289732
344,81	-4,375655	99,30155	4,4904	4,294644
344,815	-5,871277	99,06695	4,625972	4,298327
344,82	-7,996635	98,75413	4,518941	4,293416
344,825	-9,728408	98,44132	4,668784	4,289732
344,83	-11,0666	98,44132	4,561754	4,277454
344,835	-12,08992	98,36312	4,70446	4,270087
344,84	-13,03452	98,05031	4,518941	4,266403
344,845	-12,71965	98,05031	4,683054	4,26272
344,85	-12,16863	98,05031	4,397641	4,250441
344,855	-11,46018	97,7375	4,58316	4,247986
344,86	-10,59429	97,34648	4,38337	4,236935
344,865	-9,334823	97,11187	4,561754	4,230796
344,87	-8,075352	96,64266	4,376235	4,213606
344,875	-6,658447	96,72086	4,590295	4,208695
344,88	-5,79256	97,03367	4,390505	4,206239
344,885	-5,005391	97,11187	4,526077	4,207467
344,89	-4,375655	97,34648	4,38337	4,216062
344,895	-3,824636	97,58109	4,504671	4,235707
344,9	-3,745919	97,58109	4,361964	4,251669
344,905	-3,667202	97,65929	4,419047	4,267631
344,91	-3,903353	97,8157	4,461859	4,289732
344,915	-4,218221	97,8939	4,419047	4,317973
344,92	-4,611806	98,20671	4,461859	4,351125
344,925	-5,084107	98,59773	4,533212	4,378137
344,93	-5,713843	99,30155	4,554618	4,416201
344,935	-6,186145	99,69257	4,533212	4,446897
344,94	-6,501013	99,69257	4,633107	4,473909
344,945	-6,973314	99,61437	4,647378	4,492327
344,95	-7,130748	99,14515	4,661648	4,507061
344,955	-7,052031	98,98874	4,733002	4,509517
344,96	-7,052031	98,67593	4,733002	4,507061
344,965	-6,81588	98,51953	4,804355	4,500922
344,97	-7,052031	98,05031	4,725866	4,499694
344,975	-5,79256	98,36312	4,811491	4,500922
344,98	-2,250297	98,36312	4,811491	4,50215
344,985	4,047059	98,67593	4,775814	4,510745
344,99	11,91875	99,14515	4,882844	4,542669
344,995	19,63302	99,22335	4,775814	4,579504
345	26,08781	99,53616	4,90425	4,634757
345,005	33,0149	100,24	4,854303	4,701061
345,01	40,41429	101,5694	5,054092	4,789466
345,015	47,49882	103,0553	4,975604	4,890149
345,02	52,85157	103,9937	5,196799	5,014162
345,025	57,49587	105,245	5,161123	5,146769
345,03	61,51043	106,5744	5,396589	5,296566
345,035	65,13141	107,9821	5,332371	5,438996
345,04	67,49292	109,1551	5,596379	5,592477
345,045	69,14598	109,7807	5,546431	5,736135
345,05	70,48417	110,4846	5,846116	5,885933
345,055	71,42877	111,032	5,896063	6,028363
345,06	72,21594	112,1268	6,160071	6,180616
345,065	72,68824	112,9089	6,160071	6,325501
345,07	72,68824	113,4563	6,459755	6,48021
345,075	72,53081	113,8473	6,516838	6,621412
345,08	72,29466	114,3165	6,780846	6,774893
345,085	71,82235	114,3165	6,873605	6,911184
345,09	71,50749	114,6293	7,109072	7,031513
345,095	71,03518	114,5511	7,06626	7,13588
345,1	70,32673	113,7691	7,37308	7,231652
345,105	69,53956	113,3781	7,37308	7,309006
345,11	68,51624	112,6743	7,687035	7,376538
345,115	67,65036	111,814	7,594275	7,424424
345,12	66,4696	110,7192	7,965313	7,462487
345,125	65,28885	109,7025	7,829742	7,495639
345,13	63,87194	108,9987	8,100885	7,516512
345,135	62,61247	108,1385	8,008125	7,541069
345,14	61,51043	107,7475	8,186509	7,559487
345,145	60,25096	107,3565	8,086614	7,56931
345,15	58,83406	106,5744	8,222186	7,574221
345,155	56,78742	105,9488	8,20078	7,572993
345,16	54,81949	104,4629	8,250727	7,570538
345,165	53,4813	104,0719	8,186509	7,56317
345,17	52,14312	103,6809	8,150832	7,550892
345,175	50,25391	103,2117	8,10802	7,537386
345,18	48,04983	102,8207	8,036667	7,521424
345,185	46,08191	102,8207	8,036667	7,495639
345,19	44,1927	102,8989	8,00099	7,47231
345,195	42,22478	102,9771	7,951043	7,451436
345,2	40,25686	103,1335	7,943907	7,418285
345,205	38,36765	102,9771	7,872554	7,380221
345,21	36,32101	103,1335	7,822606	7,334791
345,215	34,35309	103,2117	7,6799	7,286905
345,22	33,0149	102,8989	7,644223	7,220601
345,225	31,36184	103,5245	7,565734	7,151842
345,23	29,47263	103,7591	7,494381	7,079399
345,235	27,81958	103,3681	7,401621	7,005728
345,24	26,00909	103,3681	7,344538	6,927146
345,245	24,04116	103,6809	7,266049	6,847336
345,25	22,23067	103,7591	7,151884	6,758931
345,255	19,79045	103,4463	7,130478	6,665615
345,26	17,58637	103,4463	6,930688	6,567387
345,265	15,61845	103,1335	6,9735	6,467932
345,27	14,04411	103,5245	6,738034	6,373387
345,275	11,91875	103,7591	6,830793	6,278843
345,28	7,982906	103,6027	6,566786	6,170793
345,285	2,630154	103,0553	6,588192	6,062742
345,29	-2,486448	102,8989	6,359861	5,948553
345,295	-6,973314	102,3515	6,416943	5,820857
345,3	-10,04328	101,8823	6,124394	5,674743
345,305	-12,40478	101,3348	6,060176	5,533541
345,31	-12,9558	100,3182	5,831845	5,384971
345,315	-12,4835	99,84897	5,753356	5,241313
345,32	-11,69633	99,61437	5,439401	5,105022
345,325	-11,14531	99,61437	5,467942	4,982238
345,33	-10,12199	99,69257	5,225341	4,861909
345,335	-9,334823	99,77077	5,175393	4,751403
345,34	-8,311502	100,0054	4,954198	4,648264
345,345	-7,130748	100,3964	5,025551	4,563542
345,35	-6,186145	101,2566	4,69019	4,472682
345,355	-5,398975	101,804	4,733002	4,399011
345,36	-4,611806	102,7425	4,461859	4,336391
345,365	-3,667202	103,6809	4,568889	4,288505
345,37	-3,037467	105,0104	4,226392	4,250441
345,375	-2,643882	106,027	4,454723	4,22834
345,38	-2,329014	107,2	4,162174	4,213606
345,385	-2,486448	107,9039	4,29061	4,2001
345,39	-2,250297	108,3731	4,112227	4,176771
345,395	-1,856712	109,1551	4,247798	4,153441
345,4	-1,699279	109,5461	4,033738	4,130112
345,405	-1,620562	109,7025	4,176445	4,110467
345,41	-1,620562	110,25	4,055144	4,08591
345,415	-1,463128	110,25	4,162174	4,061353
345,42	-1,305694	110,5628	4,133633	4,039252
345,425	-1,384411	110,4846	4,190716	4,013467
345,43	-1,541845	110,3282	4,212122	3,977859
345,435	-1,777996	109,6243	4,16931	3,941024
345,44	-1,935429	108,8423	4,176445	3,905417
345,445	-1,777996	108,4513	4,119362	3,873493
345,45	-1,856712	108,2949	4,012332	3,852619
345,455	-1,856712	108,5295	4,005197	3,850163
345,46	-2,17158	108,4513	3,940978	3,855075
345,465	-2,407731	108,5295	3,962385	3,862442
345,47	-2,329014	108,3731	3,933843	3,869809
345,475	-2,486448	107,8257	4,07655	3,873493
345,48	-2,486448	107,4347	3,983791	3,879632
345,485	-2,565165	106,4962	4,033738	3,872265
345,49	-2,565165	106,2616	4,012332	3,873493
345,495	-2,565165	105,636	4,026603	3,869809
345,5	-2,801316	105,5578	4,005197	3,869809
345,505	-2,722599	105,4014	4,005197	3,868581
345,51	-2,250297	105,245	4,155039	3,873493
345,515	-1,935429	104,854	4,033738	3,86367
345,52	-1,856712	104,3065	4,18358	3,861214
345,525	-1,777996	103,5245	4,055144	3,842796
345,53	-1,699279	103,1335	4,126497	3,840341
345,535	-1,856712	102,9771	3,976655	3,839113
345,54	-1,935429	103,3681	4,062279	3,841569
345,545	-2,329014	103,4463	3,86249	3,851391
345,55	-2,407731	103,8373	3,998061	3,87472
345,555	-2,407731	104,3065	3,933843	3,894366
345,56	-2,250297	104,6976	4,069415	3,915239
345,565	-2,250297	104,7758	3,962385	3,931201
345,57	-2,486448	104,6194	4,07655	3,950847
345,575	-2,407731	104,5411	4,026603	3,96067
345,58	-2,250297	104,6976	4,133633	3,968037
345,585	-2,250297	104,3847	4,105091	3,976632
345,59	-2,250297	104,4629	4,283475	3,999961
345,595	-2,329014	104,6194	4,133633	4,009783
345,6	-2,329014	104,6194	4,326287	4,024518
345,605	-2,407731	104,4629	4,240663	4,029429
345,61	-2,329014	104,3065	4,419047	4,038024
345,615	-2,014146	103,6027	4,233528	4,038024
345,62	-2,250297	103,2899	4,483265	4,041707
345,625	-2,250297	102,8989	4,190716	4,049075
345,63	-2,250297	102,6643	4,376235	4,065037
345,635	-2,329014	102,7425	4,119362	4,073631
345,64	-2,722599	102,5861	4,319152	4,096961
345,645	-3,116184	102,7425	4,026603	4,123973
345,65	-3,194901	102,7425	4,247798	4,147302
345,655	-2,880033	102,6643	4,190716	4,16572
345,66	-2,880033	102,2733	4,27634	4,174315
345,665	-2,722599	101,7258	4,247798	4,177998
345,67	-2,407731	101,6476	4,369099	4,174315
345,675	-2,329014	101,1002	4,312016	4,170631
345,68	-2,329014	101,022	4,340558	4,171859
345,685	-2,17158	100,7874	4,326287	4,177998
345,69	-2,092863	100,7874	4,390505	4,177998
345,695	-2,329014	100,3964	4,397641	4,180454
345,7	-2,250297	100,1618	4,4904	4,187821
345,705	-2,329014	99,84897	4,468994	4,19396
345,71	-2,407731	99,53616	4,461859	4,197644
345,715	-2,407731	99,37976	4,397641	4,206239
345,72	-2,486448	99,45796	4,433317	4,219745
345,725	-2,643882	99,84897	4,361964	4,238163
345,73	-2,565165	99,92718	4,426182	4,249213
345,735	-2,407731	99,92718	4,419047	4,266403
345,74	-2,565165	99,84897	4,504671	4,287277
345,745	-2,407731	100,0054	4,554618	4,298327
345,75	-2,250297	100,0836	4,561754	4,304467
345,755	-2,250297	99,92718	4,576024	4,314289
345,76	-2,014146	100,0836	4,547483	4,320429
345,765	-2,092863	100,0836	4,611701	4,329023
345,77	-2,329014	100,0054	4,526077	4,331479
345,775	-2,722599	99,92718	4,647378	4,338846
345,78	-3,116184	99,84897	4,526077	4,335163
345,785	-3,352335	99,77077	4,647378	4,326568
345,79	-4,218221	99,37976	4,547483	4,315517
345,795	-5,871277	98,91054	4,661648	4,309378
345,8	-7,839201	98,51953	4,533212	4,287277
345,805	-9,492257	98,51953	4,654513	4,272543
345,81	-10,90916	98,44132	4,568889	4,261492
345,815	-12,16863	98,28492	4,661648	4,256581
345,82	-13,11324	98,12851	4,576024	4,243074
345,825	-12,9558	97,9721	4,69019	4,238163
345,83	-12,32607	98,05031	4,611701	4,227112
345,835	-11,69633	97,7375	4,625972	4,223429
345,84	-10,98788	97,34648	4,576024	4,208695
345,845	-9,649691	97,03367	4,70446	4,203783
345,85	-7,996635	96,72086	4,533212	4,198872
345,855	-6,894597	97,03367	4,654513	4,196416
345,86	-5,871277	97,34648	4,504671	4,191505
345,865	-5,005391	97,19008	4,640242	4,202555
345,87	-4,454372	97,42468	4,390505	4,214834
345,875	-3,903353	97,50289	4,640242	4,232024
345,88	-3,824636	97,65929	4,426182	4,246758
345,885	-3,824636	98,05031	4,611701	4,271315
345,89	-3,98207	98,20671	4,419047	4,294644
345,895	-4,296938	98,36312	4,640242	4,311834
345,9	-4,76924	98,44132	4,369099	4,32534
345,905	-5,241541	98,59773	4,533212	4,349897
345,91	-5,713843	99,14515	4,461859	4,369542
345,915	-6,107428	99,45796	4,58316	4,390416
345,92	-6,501013	99,69257	4,4904	4,416201
345,925	-7,052031	99,37976	4,654513	4,434618
345,93	-6,894597	99,14515	4,58316	4,443213
345,935	-7,130748	98,59773	4,58316	4,449352
345,94	-6,973314	98,51953	4,59743	4,45058
345,945	-6,894597	98,28492	4,69019	4,454264
345,95	-6,81588	98,05031	4,654513	4,451808
345,955	-5,949994	98,12851	4,718731	4,451808
345,96	-2,722599	98,05031	4,733002	4,461631
345,965	3,417323	98,36312	4,768679	4,473909
345,97	11,2103	98,75413	4,70446	4,496011
345,975	19,00328	98,98874	4,832897	4,53653
